"State	",District,Sub-District (Tehsil),nitrogen,phosphorus,potassium,temperature,humidity,soil_ph,rainfall,soc,cec,sand,silt,clay,soil_moisture,water_holding
,,,91,53,39,26.23199231,87.71197712,6.885906817,230.4462359,4,,77.5,13.5,7.5,,
,,,70,57,39,24.84965203,87.18488826,6.526341131,221.2091958,,,4.333333333,63.66666667,30.66666667,,
,,,93,52,41,28.38414159,85.48841538,5.547752822,264.6148697,8,18.3,15.5,56.5,26.5,,22
,,,92,45,43,25.65751092,85.52314676,7.727918979,250.0832336,,22.56666667,8.5,49.9,41.6,,
,,,80,57,45,28.67685176,84.93119063,5.26194224,284.4364567,25.9,9.85,41.25,37.15,21.6,,
,,,95,55,37,25.69602456,86.15971541,7.19388427,185.2773389,29.33333333,,56.66666667,23.53333333,19.8,,
,,,96,49,38,27.46246169,84.69704297,7.156460425,209.5869708,126.4,54.1,28.96666667,59.43333333,11.6,,
,,,62,47,40,25.98184074,84.31526866,7.253568041,231.0863347,54.65,16.3,34.2,61.4,4.4,,
,,,87,37,42,23.09821601,86.92778934,6.436522176,276.6552459,13.25,20.05,3.7,35.1,61.2,,27
,,,93,34,40,25.45949394,84.43908855,7.179985547,206.2611855,13.55,20.2,4.1,68.25,27.65,,27.1
,,,79,37,37,23.39582007,84.20191584,6.132551274,224.5550169,251.7,56.45,57.1,39.6,3.3,,
,,,90,34,41,25.2299968,87.76698332,6.029550042,291.2986618,107.3,45.65,40.5,52.5,7,,
,,,91,44,37,22.81779449,84.49850216,6.635749636,185.4974732,5.2,,4.2,69.7,26.1,,24.45
,,,78,39,44,26.91847718,87.2729915,5.222280937,231.3843163,9.5,23.3,28.7,58.2,13.1,,
,,,69,58,42,23.48400406,85.02253405,6.193011569,213.3560921,36.55,10.75,55.6,38.55,5.85,,25.15
,,,85,40,44,22.52621299,86.81231493,6.441649305,233.1075816,206.44,66.66,36,59,5,,
,,,100,46,38,25.12768038,85.39928327,7.596747337,224.0581164,10.3,,31.43333333,31.33333333,37.23333333,,
,,,68,52,42,26.83092988,84.55008605,8.012282609,257.0038865,12.1,,2.6,65.93333333,31.46666667,,
,,,99,58,44,28.2044206,88.24623768,6.475095181,271.3586137,17.55,16.35,31.35,40.25,28.4,,31.95
,,,99,49,42,26.24627269,84.57223505,7.283088795,260.2634026,22.45,8,73.75,19.6,6.65,,
,,,62,48,45,22.23006477,88.72263117,6.432186736,240.0810647,3.9,10.46666667,54.23333333,37.73333333,8.033333333,,14.3
,,,86,50,36,23.86268447,84.67637289,6.224604046,197.9791215,2.85,9.6,53.15,40.2,6.65,,14.15
,,,75,56,42,22.94779735,89.1909476,5.999450391,272.2017204,8.533333333,25.26666667,22.2,47.26666667,30.53333333,,
,,,94,34,41,23.7318712,84.34783584,6.548111047,200.0882787,9.3,36.8,7.933333333,43.26666667,48.8,,
,,,87,36,40,26.24478604,86.87369847,6.555059017,224.6757231,15.075,8.775,50.55,28.2,21.25,,
,,,100,52,39,21.68577138,85.72089978,5.164942488,270.4417274,8,7.7,35.1,50.2,14.7,,
,,,90,53,45,27.53690935,88.07679546,6.333892929,233.1321372,1.733333333,,35.36666667,29.6,35.03333333,,
,,,97,54,43,28.67101301,86.25549167,6.129180373,193.3473987,1.9,4.3,63.1,25.8,11.1,,
,,,101,56,36,28.63056963,85.23620712,6.139181163,272.2999056,1.5,,56.35,34.4,9.25,,
,,,97,38,37,25.533736,87.31013341,5.728240601,285.2493645,9.55,10.6,30.15,53.4,16.45,,
,,,62,42,45,22.49080825,87.09982812,7.63873246,298.4018471,4.9,,86.16666667,7.633333333,6.2,,
,,,65,43,42,25.86509758,87.91519527,5.750871143,257.0343554,16.55,,26.45,45.6,27.95,,
,,,64,41,37,24.37603183,86.17055094,6.622910521,248.7183228,8.4,13.05,14.9,74.7,10.4,,
,,,66,44,44,27.42388712,87.7048443,5.700924501,209.9001977,10.7,20.46666667,27.83333333,51.83333333,20.33333333,,22
,,,85,59,37,27.38884284,84.15234725,7.111105566,200.834898,7.2,5.5,89.15,8.9,1.95,,9.9
,,,84,39,41,25.49882221,89.05428133,6.459623203,298.5601175,8.15,6.1,82.45,13.6,3.95,,5.5
,,,87,51,46,28.15550383,86.48533942,7.441014068,265.5355937,11.5,11.06666667,38.53333333,40.83333333,20.63333333,,19.86666667
,,,93,34,39,26.64009206,84.55215392,6.318315826,183.6793207,27.6,29.93333333,31.9,36.73333333,31.36666667,,23.55
,,,78,48,43,26.70589353,88.70361541,5.362564348,196.9560008,12.96666667,11.26666667,15.43333333,69.63333333,14.93333333,,32.5
,,,76,38,39,24.86801446,88.82161935,8.015512852,233.0453455,19.46666667,8.466666667,87.83333333,10.16666667,2,,
,,,81,42,40,23.18292277,84.74508579,7.274662385,210.8142087,81.01,24.08333333,25.0875,61.6375,13.275,,23.6
,,,90,54,46,26.35992998,84.43431169,7.962278859,253.7202781,3.2,9.766666667,49.83333333,31.56666667,18.6,,14.7
,,,62,35,44,25.07140392,87.21625643,5.444789822,219.9048349,215.7666667,36.6,12.4,56.75,30.85,,55.3
,,,78,59,40,21.44859319,84.36514401,6.969227246,208.5810155,25.6,17.05,17.85,72.65,9.5,,34.4
,,,95,55,43,25.52724714,86.33701637,7.604245481,195.0948311,5,18.25,45.25,33.65,21.1,,17.4
,,,67,59,44,23.51003355,85.99414107,5.827914566,227.3637009,,,3.5,62.5,33,,
,,,97,51,37,28.0652108,88.0280711,5.709661045,286.5083725,,,0.5,70.5,28,,
,,,77,37,40,25.08804177,89.03320038,6.401563006,283.9338466,3,,9.5,63.5,25.25,,
,,,76,53,39,27.45142203,87.64372135,7.333881161,217.3788583,5,,47.5,42,9.5,,
,,,93,35,46,26.1544966,86.57704225,6.129167004,267.9761948,,,4.5,58.5,35,,
,,,73,45,41,21.69980726,86.22971921,7.453806599,191.9535738,,,3.666666667,66,29,,
,,,101,54,36,23.24449949,84.25093898,6.69674875,277.9626192,,,53.5,31.5,13.5,,
,,,74,39,39,21.84348321,86.3184276,7.820265336,245.1511304,,,73.5,18.5,6,,
,,,85,57,46,27.55815615,87.69418483,6.051606124,245.6626799,,,13.5,65.5,19.5,,
,,,95,57,39,22.05827924,87.96212837,7.140372232,279.5451717,,,8.5,55,34.5,,
,,,72,35,43,23.36994356,84.76530703,7.154596177,202.3838319,,,3,79.66666667,16.33333333,,
,,,78,46,43,21.48955517,87.45570448,5.911350278,263.6372176,8.866666667,,76.8,6.066666667,17.13333333,,
,,,101,40,37,26.17008233,86.88577384,6.940811744,182.5616319,52.9,,44.83333333,26.56666667,28.6,,
,,,101,53,38,22.62351821,84.35178072,5.762664215,198.6730942,59.33333333,,7.8,44.4,47.8,,
,,,88,58,36,27.59231007,86.21680235,7.15503546,243.5120414,42.46666667,,27.8,29.33333333,42.86666667,,
,,,71,45,42,25.29613558,84.30027767,5.162503859,263.1103304,32,,43.6,22.7,33.7,,
,,,93,55,38,25.07215046,84.59732241,6.554376374,269.5039162,13.7,33.5,4.166666667,39.86666667,55.96666667,,31.03333333
,,,63,51,42,26.72506384,88.08639525,7.08684416,204.8001847,5.25,6.25,11.35,72.65,16,,21.15
,,,69,44,39,24.31886414,86.27922251,7.519423161,260.8875056,10.95,10.05,11.2,66.45,22.35,,20.45
,,,81,41,38,26.61411796,86.98223679,6.785556269,295.6094492,25,,17.5,59.4,23.1,,28.5
,,,80,42,43,22.8164267,87.15336482,7.502248716,192.3197536,21.3,,43.2,45.1,11.7,,18.8
,,,77,53,37,28.13528043,88.79765292,7.234654484,257.4914906,1.8,9.7,15.5,59.8,24.7,,
,,,99,35,46,23.78470707,85.95166594,7.14725601,278.0791793,8.6,18.1,16.96666667,55.9,27.13333333,,
,,,69,46,45,28.60187458,85.87526615,8.104528893,280.4044392,1,2.9,96.1,1.2,2.7,,
,,,75,34,39,26.63145656,86.07823473,5.155466186,185.9461429,8.5,23.2,26.4,24.7,48.9,,27.4
,,,79,35,38,28.76636019,85.53335419,6.320215825,194.5766559,11.2,,11.3,76.95,11.75,,
,,,83,40,39,24.26595344,87.91518108,7.749802478,200.9133156,8.95,21.3,50.75,26.8,22.45,,
,,,70,56,44,27.91488626,84.39878915,5.878151549,182.9043504,4.95,9.8,17.15,71.05,11.8,,
,,,74,44,36,27.20985944,87.09416721,5.931261513,195.3574542,7.6,5.45,37.25,51.15,11.6,,
,,,63,52,44,28.25145866,85.10917293,6.540094517,223.3671883,13.15,,3.85,70.95,25.2,,
,,,69,42,40,27.86678005,89.21752509,6.179968097,186.7536773,6.033333333,,2.833333333,60.06666667,37.1,,
,,,69,57,40,27.05251286,84.57091454,5.617199793,220.1156708,13.05,,18.9,58.2,22.9,,
,,,68,59,39,23.63176921,87.64390234,6.563753617,231.7364957,10.1,,44.03333333,34.8,21.16666667,,
,,,84,42,39,24.91620375,85.50487723,5.258756006,242.3170629,7.4,,44.9,37.05,18.05,,
,,,86,49,45,27.26993425,85.47665224,6.113404738,182.6549356,23.65,,3.6,69,27.4,,
,,,83,52,43,25.33305671,85.0874781,5.333157731,233.7034975,3.6,,1.775,70.9,27.325,,
,,,93,49,41,22.28250507,88.3408973,6.656263355,230.2242223,11.36666667,,2.1,64.56666667,33.33333333,,
,,,95,52,39,28.81504732,86.00981717,7.281247394,290.6793783,12.73333333,,1.133333333,72.96666667,25.9,,
,,,92,43,39,25.50355168,88.07806428,7.697328408,241.2013513,7.4,,53.63333333,26.63333333,19.73333333,,
,,,83,44,36,28.38573914,84.1288085,6.343128276,218.9163567,10.86666667,,42.06666667,27.93333333,30,,
,,,80,39,39,28.31678293,88.04924812,7.776369891,248.2256491,16.4,,1.533333333,59.86666667,38.6,,
,,,62,50,37,24.2853384,86.95143308,6.209171205,256.9964761,25.76666667,,1.966666667,67.26666667,30.76666667,,
,,,90,45,43,24.27101393,87.63676185,6.803143279,194.2651719,17.8,,57.03333333,27.33333333,15.63333333,,
,,,95,46,38,23.04080587,86.24704306,6.695353519,295.9248796,2.733333333,,56.1,32.06666667,11.83333333,,
,,,62,54,46,22.90726373,87.49578506,6.11381778,287.5766935,11.1,15.85,14.3,60.5,25.2,,27.25
,,,80,34,45,28.40152451,88.90721277,7.284835291,183.6222657,3.4,,25.3,41.7,33,,
,,,67,36,41,24.99418808,87.77487887,5.493322284,188.413665,4.45,,49.95,25.1,24.95,,
,,,73,53,17,24.1965515,66.87524092,5.922411854,87.75953857,165.1,50.46666667,73.3,20.53333333,6.166666667,,73.6
,,,63,43,18,27.92719712,75.15350784,7.139709255,102.2662445,13.5,,27.9,37.4,34.7,,
,,,82,42,17,25.20793841,75.17318936,6.857703696,66.71995467,10.95,16.4,28.15,56.75,15.1,,16.9
,,,75,57,22,21.37021071,60.5668657,6.793942467,60.65171481,9.033333333,13.03333333,17.7,64.73333333,17.56666667,,18.7
,,,63,37,21,19.77243649,65.82979065,6.149572187,65.43835393,11.45,,6.29,63.54,30.17,,
,,,70,40,17,23.30127575,60.69882668,6.343595538,102.0861694,11.51111133,,4.644444467,61.36666667,33.98888867,,
,,,95,40,18,27.41523708,69.82936248,6.229343879,105.4654703,19.144444,,4.955555667,70.66666667,24.377778,,
,,,91,59,20,26.95535888,70.02480461,6.091074436,78.06639649,23,,4.6,63.9,31.5,,
,,,78,43,18,21.84600967,65.68196061,6.031105673,65.27798457,9.15,19,26.05,48.5,25.45,,17.85
,,,69,59,26,26.66613548,70.12558776,5.922762591,109.2162279,10.15,18.5,24.85,52.1,23.05,,17.35
,,,72,43,20,24.94907363,77.12686139,6.028185312,94.29712821,180.4333333,22.3,53.75,43.6,2.65,,15.5
,,,92,48,22,26.57897903,71.77638017,6.666698986,74.05474936,13.5,13.9,42.1,35.85,22.05,,
,,,64,51,17,23.83453563,61.78216721,7.176069495,63.87020584,4.8,12.33333333,76.1,14.33333333,9.566666667,,14.85
,,,94,43,17,20.19894046,69.05656898,6.265462967,94.76189431,7.7,17.9,41.16666667,43.66666667,15.16666667,,20.3
,,,68,53,22,26.95339291,63.21017714,6.096616898,72.12375573,7.966666667,16.63333333,27.36666667,30.4,42.23333333,,23.53333333
,,,65,57,23,19.53183727,58.04631455,6.390890083,63.72358154,10.13333333,24.3,14.56666667,51.03333333,34.4,,23.96666667
,,,72,46,18,26.33581563,73.93705662,6.798851828,104.1626147,3.366666667,2.7,94.13333333,2.666666667,3.2,,2.566666667
,,,63,40,18,26.90200559,68.52494392,6.202559304,76.68456006,3.5,3,91.65,4.3,4.05,,5.2
,,,68,52,20,24.7100242,63.12173501,6.214556701,65.49730729,15.73333333,8.433333333,68.36666667,28.03333333,3.6,,21.7
,,,76,54,20,19.31386099,66.03835342,6.477534112,84.23613484,18.55,7.45,76.9,20.7,2.4,,16.6
,,,79,56,22,26.67740917,77.4945704,6.747080738,79.74078719,85.63333333,31.73333333,39.55,46.7,13.75,,
,,,101,49,16,19.41739758,74.64917609,5.74048503,88.07753741,,,4,72.5,22.5,,
,,,76,55,23,19.56347591,69.99250436,7.034075253,80.97573281,3,16.2,29.66666667,48.66666667,20.66666667,,
,,,85,44,22,20.15178584,61.6883613,5.887709599,79.7532896,,,4.666666667,82,11.66666667,,
,,,102,47,17,27.51928523,70.58300222,5.716399493,74.51490791,,10.65,10,75.5,13,,
,,,81,50,17,27.11163549,71.92327776,6.783831918,96.46380213,,,2,73.5,23.5,,
,,,96,38,19,25.56352591,60.3621457,6.069885929,102.8301942,,,24.425,47,28.575,,
,,,77,48,16,23.04324316,75.08451282,6.095811715,102.4852929,19.76666667,23.56666667,9.433333333,64.96666667,25.6,,
,,,80,47,23,24.70603153,66.25982607,5.756310103,70.43473609,21.96666667,5.7,68.23333333,22.73333333,9.033333333,,11.7
,,,89,53,21,27.41026884,66.64473428,6.773710753,108.8303762,10.875,15.65,27.9,61.325,10.775,,16.625
,,,89,34,26,22.94643807,66.32026286,6.363397993,65.88951188,20.675,20.025,5.975,71.25,22.775,,23.225
,,,65,42,20,19.8144395,58.30784538,6.841163544,90.988051,6.75,16.65,11.05,73.05,15.9,,19.7
,,,86,56,26,24.1125625,71.39220345,6.683711578,64.40866039,99.6,38.25,39.85,54.95,5.2,,
,,,66,34,24,24.63181017,64.98945602,5.850771869,63.03843397,159.25,55.85,46.4,44.25,9.35,,
,,,62,45,23,26.63620159,68.89489699,6.824166478,87.9298085,3.933333333,4.333333333,60.33333333,27.7,11.96666667,,14.3
,,,100,43,22,27.57577373,77.7935697,6.720212373,107.4931917,4,1.7,83.6,7.85,8.55,,5.5
,,,77,55,19,20.75641355,65.47538173,5.867091632,60.95197486,6,2.3,84.9,6,9.1,,6.8
,,,88,54,22,23.04947168,62.6222537,7.008049465,109.7515385,9.05,,57.7,33.95,8.35,,13.2
,,,100,34,19,25.46328293,78.57059383,6.440381474,91.76337172,18.2,,10.6,68.6,20.8,,22.1
,,,78,56,19,20.308892,78.25230867,6.275507659,94.26249353,12.65,43.15,26.35,37.75,35.9,,32.55
,,,101,55,18,25.79619351,76.78767874,6.421360267,71.07562236,14.6,13.5,54.9,30.16666667,14.93333333,,
,,,62,43,24,26.53033724,73.5478458,5.894257214,76.72860067,3,2.1,83.9,11.8,4.3,,5.25
,,,76,47,18,23.14584149,63.29154698,6.623534959,69.21803098,7.2,,33.7,32.9,33.4,,
,,,91,59,18,27.15177164,60.07076843,6.163471255,101.7004306,9.533333333,,2.966666667,65.26666667,31.76666667,,
,,,71,50,24,23.77259898,76.49735947,7.005687696,106.6213157,14.55,,6,61.9,32.1,,
,,,98,45,23,22.02395992,72.45135073,6.694934539,66.29390357,13.3,,39.1,34.7,26.2,,
,,,63,59,16,26.61628022,72.17960751,6.453531268,91.26056654,11.8,,51.13333333,28.96666667,19.9,,
,,,76,57,19,21.43989194,59.17387091,6.92912238,109.024141,11.16666667,,2.466666667,64.36666667,33.16666667,,
,,,76,42,24,27.76931692,64.98536309,6.514992214,99.57981207,7.466666667,,4.766666667,68.93333333,26.3,,
,,,65,42,18,20.63912228,68.74403342,7.011712428,71.3195307,11.45,,6.1,66.5,27.4,,
,,,101,35,21,22.02040619,68.61313096,6.871218392,78.34604471,18.16666667,,3.266666667,69.63333333,27.1,,
,,,79,35,24,26.4441676,59.57097792,6.848187087,88.45361858,15.15,,2.85,63.25,33.9,,
,,,89,59,24,21.69229269,67.10845962,6.632244156,62.50351892,15.9,,4.3,63.45,32.25,,
,,,62,37,18,19.7086829,67.44759264,6.668710811,76.41312437,10.96666667,,34.56666667,39.2,26.23333333,,
,,,96,53,18,25.0286716,64.83148523,6.04779724,107.3198135,7.866666667,,58.23333333,25,16.76666667,,
,,,97,37,23,21.23885162,64.30725056,5.902535622,100.7689246,7.25,,56.85,30.4,12.75,,
,,,86,43,22,23.40012318,65.00597194,6.025953026,107.2681929,4.333333333,7.933333333,68.16666667,14.8,17.03333333,,7.55
,,,79,57,20,24.40199553,59.33307382,5.965399431,101.5952794,11.2,,4.8,68,27.2,,23.4
,,,68,43,21,20.4136174,72.474135,6.942200709,80.72515943,8.4,,21.5,62.7,15.8,,20.4
,,,65,34,17,23.56911444,68.6232742,6.460590067,83.73280082,2.075,10.4,50.425,28.875,20.7,,15.65
,,,81,44,21,25.47184422,62.20764878,5.886665082,89.9622014,1.5,24.53333333,49.7,31.36666667,18.93333333,,16.8
,,,74,59,26,19.82186506,72.47900447,5.946658371,88.10234397,2.725,17.7,34.15,31.425,34.425,,21.33333333
,,,69,50,25,25.14818734,64.38627368,5.751696605,64.77791424,7.2,,17.5,25.9,56.6,,
,,,88,35,25,28.40835442,76.53646628,5.960886446,73.33636055,6.825,37.95,4.875,40.8,54.325,,
,,,78,47,19,20.6463285,73.1165528,5.949257165,83.21030571,10.9,19.85,7.55,64.65,27.8,,23.35
,,,77,52,19,22.13722909,62.40941039,7.070737415,103.651438,10.8,16.8,47.5,28.3,24.2,,17.7
,,,83,44,24,20.67952714,71.43621765,6.378130803,84.22969177,4.2,14.2,12,77.1,10.9,,
,,,75,44,22,26.32769473,77.26811927,6.83590732,96.59195302,93.775,35.6,57.1,22.16666667,20.73333333,,26.36666667
,,,73,34,25,23.83289801,62.49802816,6.001219725,67.96704792,28.85,13.85,77.75,17.05,5.2,,17.3
,,,98,53,23,27.50110463,64.40122969,7.169169024,83.20711308,5.8,,73.4,19.3,7.3,,
,,,101,38,19,20.54538412,71.72107927,6.296133571,87.85092352,12.7,15.55,43.2,23.7,33.1,,18.4
,,,64,47,21,23.22094148,63.49844045,6.90970033,95.71388473,29.63333333,30.4,7.1,66.06666667,26.83333333,,31.56666667
,,,88,36,17,21.95336954,62.17297257,5.728356054,67.61013737,16.4,26.6,49.93333333,28.13333333,21.93333333,,22.9
,,,96,49,20,24.93480212,77.30675864,6.049439766,97.59081274,15.225,26.6,35.85,39.4,24.75,,25.1
,,,78,38,25,25.95257726,58.42945394,7.205719089,64.23845455,26.2,19.05,50.85,32.1,17.05,,19.4
,,,79,51,18,26.60421179,69.02910483,5.886243715,75.82270467,75.26666667,41.93333333,39.1,45.3,15.6,,16.8
,,,76,38,24,24.21036731,69.06346525,6.984158461,88.17251033,74.1,30.55,34.46666667,48.1,17.43333333,,20.23333333
,,,83,48,21,19.30478499,63.64569019,5.679108861,104.2321615,12.43333333,19.2,38.93333333,40.53333333,20.53333333,,18.6
,,,65,41,22,24.89074245,75.94781799,5.972376625,67.10225139,52.7,31.9,47.25,33.25,19.5,,54
,,,101,37,22,24.48514087,75.17708568,6.543046022,67.72777298,4.5,10.95,4.5,83,10.5,,
,,,92,51,26,27.79306124,72.83205007,7.027264142,103.2234212,9.5,,1,72.5,25,,
,,,70,39,20,27.97390885,69.5159842,6.855089146,107.2361366,,,31.66666667,33,33.66666667,,
,,,62,56,25,19.96744348,64.63093611,6.304932862,75.03247667,,,2,65,31.5,,
,,,73,51,19,26.8654257,58.77619392,5.964493309,78.16077693,,,2.5,71.5,24.5,,
,,,63,58,18,24.97213738,62.20809634,6.668676208,105.0083144,6.766666667,15.23333333,7.2,52.33333333,40.46666667,,
,,,90,37,16,26.83816499,69.21805636,6.648770136,62.49190812,13.16666667,,17.73333333,47.7,34.56666667,,
,,,67,59,23,27.14342149,76.14657283,6.805193609,107.9124111,10.43333333,,10.3,48.1,41.6,,
,,,80,36,23,27.116123,66.48392094,6.520471021,74.52082026,10.33333333,,12.7,58.36666667,28.93333333,,
,,,80,57,16,26.7599869,71.2073964,6.724490204,62.91359494,12.6,,12.93333333,60.36666667,26.7,,
,,,94,59,24,19.97418995,75.0922977,5.893317155,69.93293255,13.2,19.75,37.55,36.45,26,,23.75
,,,81,58,18,21.80659642,66.92542498,6.84353165,108.5054416,8.15,7.55,90.7,7,2.3,,7.8
,,,93,54,16,19.35951243,76.24075381,6.567950624,78.96159541,285.45,64.8,,,,,
,,,78,50,19,28.0017492,75.56058948,6.434451635,79.84925393,8.9,7.866666667,16.93333333,76.4,6.666666667,,
,,,89,47,26,19.95974439,64.44773655,6.856431908,93.62039175,12.2,,15,70.4,14.6,,22.3
,,,73,59,23,27.89993029,62.34004968,6.390945751,85.75692395,10.2,22.9,11.5,54.1,34.4,,
,,,92,56,25,20.2535155,76.44090444,6.343626093,82.34162918,10.9,9.6,19.3,72.8,7.9,,
,,,69,34,23,24.93685026,66.40880424,6.57725474,108.7603001,21.6,11.5,,,,,
,,,62,53,20,20.06064582,65.62372381,6.610355108,70.23401597,45.2,28.56666667,27.7,42.46666667,29.83333333,,52.16666667
,,,85,57,24,21.12408253,62.64576259,6.572637966,65.50861389,18.85,21.95,31,41.85,27.15,,
,,,85,56,20,27.53157542,74.28476219,7.084205075,98.73771338,6.5,17.8,30.1,54.46666667,15.43333333,,
,,,42,71,78,18.21673348,17.83804232,7.710575949,88.55123143,12.55,,8.6,62,29.4,,
,,,25,71,85,20.35205566,17.98817082,7.127858919,79.92698081,6.85,,15.15,59.9,24.95,,
,,,41,57,86,19.13990828,16.17619203,6.176839998,68.54932919,8.4,,1.05,64.25,34.7,,
,,,24,71,86,20.18882042,16.44099675,6.582908797,88.51048983,8.45,,30.4,38.4,31.2,,
,,,38,66,78,19.65539247,20.54200093,7.367395507,79.26357665,7.2,,49.43333333,29,21.56666667,,
,,,34,72,82,21.88234083,16.17327707,6.16866258,92.68373702,10.8,4.15,71.3,23.75,4.95,,13.55
,,,60,69,85,22.10012272,17.43861885,6.417980499,74.6631118,10.06666667,18.86666667,9.6,37.43333333,52.96666667,,
,,,61,69,85,18.54830887,19.68673328,7.777332515,82.61734721,102.575,4.066666667,72.93333333,22.66666667,4.4,,8.6
,,,44,61,76,19.45166116,19.84948282,7.220887657,81.84997529,16.45,10.6,53.05,31.25,15.7,,18.85
,,,30,73,82,19.27361325,19.22516518,9.016409194,81.98568791,8.45,39.66666667,14.86666667,41.8,43.33333333,,29.1
,,,60,65,80,22.46329707,20.30143906,8.979738632,93.55280105,6.333333333,10.83333333,41.46666667,49.8,8.733333333,,
,,,45,65,80,20.82470349,15.98665899,8.215905821,74.58565097,12.45,38.4,11.25,41.1,47.65,,30
,,,60,62,82,21.20038648,15.43253573,6.710964535,78.96514709,10.7,18.8,6.033333333,74.56666667,19.4,,23.6
,,,25,61,86,20.30244489,20.49192768,8.744830956,80.7108745,6.65,11.65,59,24.3,16.7,,14.1
,,,29,61,78,19.47118641,15.44624064,6.773708029,70.18185181,12.15,16.35,41.25,42.4,16.35,,20.7
,,,30,71,85,20.04070564,20.14107127,6.676236534,71.58010169,17.5,7.4,63.9,33.3,2.8,,23.65
,,,52,55,77,22.46467304,20.85313692,8.205603176,73.50734019,128.26,39.32,26.2,59.375,14.425,,60.46
,,,41,70,85,21.70126811,17.21511976,8.3850502,82.52339655,59.2,21.4,53.65,42.625,3.725,,38.5
,,,27,77,77,18.70405626,16.54373753,7.445832356,66.96980581,11.55,38,22.75,45.6,31.65,,28.5
,,,33,69,78,22.35035982,15.03929502,6.687322427,90.46228334,15.4,27.55,6.25,62.85,30.9,,
,,,28,79,84,18.28093417,16.95294044,7.754457956,71.31007253,199.6,47.65,70.55,26.1,3.35,,40.96666667
,,,27,67,78,21.49994435,15.86843593,7.932489839,85.74904898,148.5666667,37.3,69.25,29.25,1.5,,
,,,33,77,77,18.80216995,15.74923863,8.77557502,89.31050665,6.6,9.6,76.56666667,13.63333333,9.8,,
,,,62,67,84,20.45909783,19.35649636,6.819527895,85.52950164,2.133333333,,85.26666667,9.5,5.233333333,,
,,,61,61,84,19.87702515,20.1810864,8.34752794,72.94940441,15.2,21.8,4.233333333,70.9,24.86666667,,24.45
,,,24,66,79,18.36768846,15.14580401,6.39021356,72.32667516,8.2,27.96666667,8.933333333,52.93333333,38.13333333,,30.46666667
,,,38,64,81,19.56730475,17.51317697,6.232624079,74.87445574,5.75,,42.1,28.75,29.15,,
,,,61,59,85,20.36237076,19.60061843,7.921691208,94.70992037,8.15,3.3,71.15,27.6,1.25,,10.9
,,,56,76,86,18.3417917,17.91955484,8.064087478,83.74606679,5.933333333,5.466666667,60.06666667,28.03333333,11.9,,13.26666667
,,,45,67,82,18.70156097,18.82916674,6.964447697,78.92060234,7.766666667,29.7,27.43333333,34.2,38.36666667,,
,,,30,75,83,22.00564005,14.9709418,6.854058074,83.75937135,144.3,49.325,38.9,57.13333333,3.966666667,,61.33333333
,,,44,78,86,18.4295219,16.61172731,6.313419893,76.57580954,16.13333333,11.26666667,27.66666667,46.5,25.83333333,,25.86666667
,,,34,59,84,21.06981633,20.4143671,9.094151528,91.76071648,12.8,10.63333333,38.8,31.13333333,30.06666667,,25.4
,,,24,77,77,19.09791274,20.04631552,8.880312871,76.32470713,12.3,29.66666667,6.8,53,40.2,,36.06666667
,,,33,78,76,20.13764086,16.91285327,8.451007937,89.73119396,,15.4,6.666666667,77.33333333,14.33333333,,
,,,30,57,82,18.69826053,17.3703057,6.365840294,93.35034262,,,19.5,63,17,,
